	sort	permil	freq
10317	красящийся	0.24580170684705235	1.0
10318	письменем	0.24580170684705235	1.0
10319	матеродеву	0.24580170684705235	1.0
10320	богомужия	0.24580170684705235	1.0
10321	понесшия	0.24580170684705235	1.0
10322	руновному	0.24580170684705235	1.0
10323	изгибших	0.24580170684705235	1.0
10324	священноглагольника	0.24580170684705235	1.0
10325	глубиие	0.24580170684705235	1.0
10326	миродыхающее	0.24580170684705235	1.0
10327	упитавшаяся	0.24580170684705235	1.0
10328	саприкия	0.24580170684705235	1.0
10329	очиститнся	0.24580170684705235	1.0
10330	благодееши	0.24580170684705235	1.0
10331	усугубившая	0.24580170684705235	1.0
10332	иудином	0.24580170684705235	1.0
10333	придана	0.24580170684705235	1.0
10334	вменити	0.24580170684705235	1.0
10335	предобляя	0.24580170684705235	1.0
10336	посрамившия	0.4916034136941047	2.0
10337	явйся	0.24580170684705235	1.0
10338	всебожественную	0.24580170684705235	1.0
10339	предзрела	0.24580170684705235	1.0
10340	козельщанския	0.24580170684705235	1.0
10341	водимаго	0.24580170684705235	1.0
10342	оюродев	0.24580170684705235	1.0
10343	сомолитвенника	0.737405120541157	3.0
10344	всещедром	0.24580170684705235	1.0
10345	умучиша	0.24580170684705235	1.0
10346	учреждаеми	0.24580170684705235	1.0
10347	убозей	0.24580170684705235	1.0
10348	исповедающия	5.407637550635149	21.99999999999999
10349	упраждняющая	0.4916034136941047	2.0
10350	отбегшия	0.24580170684705235	1.0
10351	перворечие	0.24580170684705235	1.0
10352	сношения	0.4916034136941047	2.0
10353	волями	0.24580170684705235	1.0
10354	сооблистают	0.24580170684705235	1.0
10355	спсены	0.24580170684705235	1.0
10356	званна	0.24580170684705235	1.0
10357	списки	0.24580170684705235	1.0
10358	потоплаемых	0.24580170684705235	1.0
10359	сладкоцелуеши	0.24580170684705235	1.0
10360	многоветвен	0.24580170684705235	1.0
10361	согрешахом	0.24580170684705235	1.0
10362	назида	0.24580170684705235	1.0
10363	поругахуся	0.24580170684705235	1.0
10364	удивляющия	0.4916034136941047	2.0
10365	непоречно	0.24580170684705235	1.0
10366	вопиету	0.24580170684705235	1.0
10367	дален	0.24580170684705235	1.0
10368	изядающе	0.24580170684705235	1.0
10369	никомидийцы	0.4916034136941047	2.0
10370	побеждающей	0.24580170684705235	1.0
10371	вежды	0.24580170684705235	1.0
10372	илария	0.737405120541157	3.0
10373	аавраамова	0.24580170684705235	1.0
10374	краегранесиечетвертому	0.24580170684705235	1.0
10375	кондратьевича	0.24580170684705235	1.0
10376	счислен	0.24580170684705235	1.0
10377	приисте	0.24580170684705235	1.0
10378	чтениеглава	0.24580170684705235	1.0
10379	посетившаго	0.4916034136941047	2.0
10380	валяющияся	0.24580170684705235	1.0
10381	уклоньшися	0.24580170684705235	1.0
10382	феофилом	0.4916034136941047	2.0
10383	капающая	0.24580170684705235	1.0
10384	предваряющей	0.4916034136941047	2.0
10385	шедшую	0.24580170684705235	1.0
10386	осиротевшу	0.24580170684705235	1.0
10387	высящихся	0.24580170684705235	1.0
10388	пособствовав	0.24580170684705235	1.0
10389	предъуказанному	0.4916034136941047	2.0
10390	низложили	0.24580170684705235	1.0
10391	приразшеся	0.24580170684705235	1.0
10392	чуждаяся	0.24580170684705235	1.0
10393	варнице	0.24580170684705235	1.0
10394	изымайте	0.24580170684705235	1.0
10395	ярославская	0.24580170684705235	1.0
10396	укра	0.24580170684705235	1.0
10397	укрывавшияся	0.24580170684705235	1.0
10398	бессловесных	0.24580170684705235	1.0
10399	епискпствовавших	0.24580170684705235	1.0
10400	златомытарства	0.24580170684705235	1.0
10401	необъятый	0.24580170684705235	1.0
10402	еготруды	0.24580170684705235	1.0
10403	слагаем	0.24580170684705235	1.0
10404	наказательница	0.24580170684705235	1.0
10405	очерневшия	0.24580170684705235	1.0
10406	вперял	0.24580170684705235	1.0
10407	благодтию	0.24580170684705235	1.0
10408	ввериется	0.24580170684705235	1.0
10409	помогающего	0.4916034136941047	2.0
10410	погребницу	0.24580170684705235	1.0
10411	чревоносити	0.24580170684705235	1.0
10412	испещрении	0.24580170684705235	1.0
10413	сноску	7.128249498564514	28.999999999999986
10414	падающия	0.4916034136941047	2.0
10415	врачеваше	0.24580170684705235	1.0
10416	старицкой	0.4916034136941047	2.0
10417	чтушия	0.4916034136941047	2.0
10418	чиноначалие	0.737405120541157	3.0
10419	зрище	0.4916034136941047	2.0
10420	крыющаяся	0.24580170684705235	1.0
10421	цветолучная	0.24580170684705235	1.0
10422	предукрасив	0.24580170684705235	1.0
10423	священноцерковнослужителей	0.24580170684705235	1.0
10424	смутного	0.24580170684705235	1.0
10425	кондакглас	0.4916034136941047	2.0
10426	украшеный	0.24580170684705235	1.0
10427	потрудилися	0.24580170684705235	1.0
10428	хриетоименито	0.24580170684705235	1.0
10429	сопротивящимся	0.24580170684705235	1.0
10430	череповецких	0.24580170684705235	1.0
10431	изметаему	0.24580170684705235	1.0
10432	противоборствующия	0.24580170684705235	1.0
10433	скоробных	0.24580170684705235	1.0
10434	пребожествеиный	0.24580170684705235	1.0
10435	пролила	0.24580170684705235	1.0
10436	мандиею	0.24580170684705235	1.0
10437	проставляется	0.24580170684705235	1.0
10438	десятиструнная	0.24580170684705235	1.0
10439	любвеобильною	0.24580170684705235	1.0
10440	простраинейшее	0.4916034136941047	2.0
10441	возсылем	0.24580170684705235	1.0
10442	учанием	0.24580170684705235	1.0
10443	пристаницу	0.24580170684705235	1.0
10444	преклняющеся	0.24580170684705235	1.0
10445	хиландарскую	0.9832068273882094	4.0
10446	украшающи	0.4916034136941047	2.0
10447	утопавши	0.24580170684705235	1.0
10448	поспешеством	1.2290085342352617	5.0
10449	стекшееся	0.24580170684705235	1.0
10450	требовав	0.24580170684705235	1.0
10451	боготечнаго	0.24580170684705235	1.0
10452	еликомощно	0.24580170684705235	1.0
10453	стиховные	0.24580170684705235	1.0
10454	ископаете	0.24580170684705235	1.0
10455	чередный	0.24580170684705235	1.0
10456	сторону	0.24580170684705235	1.0
10457	недолгое	0.24580170684705235	1.0
10458	восхищенно	0.24580170684705235	1.0
10459	каиновы	0.24580170684705235	1.0
10460	отвергостася	0.4916034136941047	2.0
10461	возводяи	0.24580170684705235	1.0
10462	приит	0.9832068273882094	4.0
10463	воспех	0.24580170684705235	1.0
10464	угрину	0.24580170684705235	1.0
10465	просвещшия	0.24580170684705235	1.0
10466	нееозданнаго	0.24580170684705235	1.0
10467	потопляющее	0.24580170684705235	1.0
10468	непостижиму	0.24580170684705235	1.0
10469	бросили	0.4916034136941047	2.0
10470	благоумиленнаго	0.24580170684705235	1.0
10471	очистительну	0.24580170684705235	1.0
10472	облегчаваем	0.24580170684705235	1.0
10473	некрепкая	0.24580170684705235	1.0
10474	вошед	0.4916034136941047	2.0
10475	погасише	0.24580170684705235	1.0
10476	бьш	0.24580170684705235	1.0
10477	неотемлемыя	0.24580170684705235	1.0
10478	сообщался	0.24580170684705235	1.0
10479	пастыреначальником	0.737405120541157	3.0
10480	православнороссийской	0.24580170684705235	1.0
10481	недуму	0.24580170684705235	1.0
10482	ураниемь	0.4916034136941047	2.0
10483	схожденьми	0.24580170684705235	1.0
10484	возращшая	0.24580170684705235	1.0
10485	налагаемаго	0.24580170684705235	1.0
10486	попалй	0.24580170684705235	1.0
10487	гефсиманская	0.24580170684705235	1.0
10488	ворсия	0.24580170684705235	1.0
10489	многоскорбный	0.4916034136941047	2.0
10490	любодобродетельною	0.24580170684705235	1.0
10491	понесосте	0.9832068273882094	4.0
10492	исаврянина	0.24580170684705235	1.0
10493	отверзения	0.24580170684705235	1.0
10494	дубенский	0.24580170684705235	1.0
10495	ядущий	0.24580170684705235	1.0
10496	продолжаться	0.24580170684705235	1.0
10497	явленую	0.24580170684705235	1.0
10498	блуждавшия	0.24580170684705235	1.0
10499	почествуя	0.24580170684705235	1.0
10500	безстрастныя	0.24580170684705235	1.0
10501	слушающуто	0.24580170684705235	1.0
10502	поучай	0.4916034136941047	2.0
10503	богоподобне	0.4916034136941047	2.0
10504	плотьию	0.24580170684705235	1.0
10505	праздную	0.24580170684705235	1.0
10506	изюбилна	0.737405120541157	3.0
10507	удобрялся	0.24580170684705235	1.0
10508	неможений	0.24580170684705235	1.0
10509	претворившуюся	0.24580170684705235	1.0
10510	воспросиши	0.24580170684705235	1.0
10511	даря	0.4916034136941047	2.0
10512	ллилуиа	0.24580170684705235	1.0
10513	прозабшая	0.24580170684705235	1.0
10514	тобольское	0.24580170684705235	1.0
10515	прегрешениями	0.24580170684705235	1.0
10516	валаамский	0.24580170684705235	1.0
10517	точностью	0.24580170684705235	1.0
10518	углеча	7.619852912258619	30.999999999999982
10519	глубокоталантное	0.24580170684705235	1.0
10520	ослепшим	0.4916034136941047	2.0
10521	бдинопредельныя	0.24580170684705235	1.0
10522	придеши	0.24580170684705235	1.0
10523	именующия	0.4916034136941047	2.0
10524	ходящия	0.4916034136941047	2.0
10525	несоблазно	0.24580170684705235	1.0
10526	селафиила	0.24580170684705235	1.0
10527	предуготовительных	0.24580170684705235	1.0
10528	вцы	1.474810241082314	6.0
10529	пресущно	0.24580170684705235	1.0
10530	чадолюбне	0.24580170684705235	1.0
10531	именован	0.4916034136941047	2.0
10532	богозарен	0.24580170684705235	1.0
10533	священнейшей	0.24580170684705235	1.0
10534	зольным	0.9832068273882094	4.0
10535	пастуше	0.24580170684705235	1.0
10536	безбожность	0.24580170684705235	1.0
10537	руководством	0.24580170684705235	1.0
10538	постигнул	0.24580170684705235	1.0
10539	есинам	0.24580170684705235	1.0
10540	троицесергиевы	0.24580170684705235	1.0
10541	смиренномудрен	0.24580170684705235	1.0
10542	египетъ	0.24580170684705235	1.0
10543	возсияваяй	0.24580170684705235	1.0
10544	причется	0.24580170684705235	1.0
10545	серрам	0.24580170684705235	1.0
10546	благостное	0.24580170684705235	1.0
10547	злогубительна	0.24580170684705235	1.0
10548	родной	0.24580170684705235	1.0
10549	миродательная	0.24580170684705235	1.0
10550	уважение	0.24580170684705235	1.0
10551	отружему	0.24580170684705235	1.0
10552	мучеия	0.24580170684705235	1.0
10553	состроитель	0.24580170684705235	1.0
10554	своюи	0.24580170684705235	1.0
10555	кафйзме	0.24580170684705235	1.0
10556	шествовавшее	0.24580170684705235	1.0
10557	пресловущее	0.24580170684705235	1.0
10558	преименование	0.24580170684705235	1.0
10559	возсиившаго	0.24580170684705235	1.0
10560	раскрывая	0.24580170684705235	1.0
10561	злохитрости	0.24580170684705235	1.0
10562	стоящим	2.212215361623471	9.0
10563	благодетелен	0.24580170684705235	1.0
10564	каневе	0.4916034136941047	2.0
10565	рабострастия	0.24580170684705235	1.0
